conversation,augmented_conversation,translation_check
혹시 결혼식 참석 계획 관련해서 결정된 거 있어?❤️ 아직이야. 사실 좀 차분해.❤️ 그럼 내가 아이디어 몇 개 가져왔는데 볼래?❤️ 좋아. 같이 비교해 보면 선택하기 쉽겠어.❤️ 예산도 고려해야 하니까 계산도 해보자.❤️ 알겠어. 내가 표로 정리해 볼게.❤️ 덕분에 방향이 잡혀서 마음이 차분해.❤️ 나중에 결과 나오면 기분 좋을 것 같아.,"결혼식 참석 계획에 관해 어떤 결정이 났나요?<LF> 아직은 아니에요. 사실, 조금은 마음이 편해졌어요.<LF> 그럼 제가 몇 가지 아이디어를 가져왔는데, 보실래요?<LF> 네, 함께 비교해 보면 선택하기가 더 쉬울 거예요.<LF> 예산도 고려해야 하니 계산을 좀 해 봅시다.<LF> 알겠어요. 제가 표로 정리할게요.<LF> 덕분에 방향이 더 명확해지고 마음이 편안해졌어요.<LF> 결과가 정해지면 기분이 좋아질 것 같아요.",True
회사 동료들끼리 눈 오는 날 데이트 계획 얘기 안 하면 서운할 뻔했어.❤️ 맞아. 요즘 계속 생각만 하다가 말 못 했거든.❤️ 우선 일정부터 조율해 볼까?❤️ 그래. 서로 바쁜 시간 피해가면서 잡자.❤️ 자료도 찾아뒀으니 같이 봐 주면 좋겠어.❤️ 좋아. 바로 공유할게.❤️ 같이 준비하니까 왠지 편안하다.❤️ 끝나면 같이 한잔하자.,눈 오는 날 동료들과 데이트 계획에 대해 이야기하지 못한 것이 거의 아쉬웠어요.<LF> 맞아요. 요즘 계속 생각은 했는데 차마 말하지 못했거든요.<LF> 우선 서로의 일정을 조율하는 것부터 시작할까요?<LF> 네. 서로 바쁜 시간을 피해 일정을 잡아요.<LF> 저도 준비한 자료가 있으니 함께 봐주시면 감사할 것 같아요.<LF> 좋아요. 바로 공유할게요.<LF> 함께 준비하니 왠지 마음이 든든하네요.<LF> 마치고 나서 함께 한잔해요.,True
"이야, 저녁 메뉴 정하기 벌써 코앞이네.❤️ 그러게. 준비는 좀 하고 있어?❤️ 조금 했는데 아직 부족해. 귀찮긴 한데 어떻게 해야 할지 애매해.❤️ 그럼 내가 체크리스트 만들어서 보내줄게.❤️ 완전 고마워. 참고해서 채워볼게.❤️ 나도 덕분에 놓친 부분 확인할 수 있겠어.❤️ 서로 챙겨주니까 귀찮긴 한데 기분이 드네.❤️ 마지막에 다시 한 번 점검하고 넘어가자.","와, 벌써 저녁 메뉴 결정할 시간이 다가왔네요.<LF>  그래, 준비는 좀 하고 있니?<LF>  조금 했는데 아직 부족해. 번거롭고 뭘 해야 할지 잘 모르겠어.<LF>  그럼 내가 체크리스트 만들어서 보낼게.<LF>  정말 고마워! 참고해서 잘 채울게.<LF>  덕분에 내가 놓친 부분도 확인할 수 있겠다.<LF>  서로 챙겨주는 건 번거롭지만 기분은 좋네.<LF>  마지막으로 한 번만 더 점검하고 잘 마무리하자.",True
"파티 계획 관련 아이디어 떠올라서 연락했어.❤️ 타이밍 좋다. 나도 방금 그 생각하고 있었거든.❤️ 우선 우려되는 부분부터 정리해볼까?❤️ 그래. 그리고 필요한 자료는 내가 모아둘게.❤️ 고마워. 그럼 나는 일정표를 작성해볼게.❤️ 분담이 잘 되니까 일 처리가 빨라.❤️ 끝나고 나면 둘 다 신나 할 거야.❤️ 응, 기대된다.","제가 파티 계획에 대한 아이디어가 떠올라서 연락드렸어요. <LF> 완벽한 타이밍이네요. 저도 같은 생각을 하고 있었어요. <LF> 먼저 우려 사항부터 정리하는 것으로 시작할까요? <LF> 좋아요. 저는 필요한 자료들을 모을게요. <LF> 감사합니다. 그러면 제가 일정 작성 작업을 맡을게요. <LF> 일을 잘 분담하면 모든 게 더 빨리 끝나요. <LF> 다 끝나면 우리 둘 다 정말 신날 거예요. <LF> 네, 저도 기대돼요.",True
"아침에 뭐 하냐고? 난 그냥 알람 끄고 바로 출근 준비.❤️나도 비슷해, 심심해서 루틴이라고 할 것도 없어.❤️커피 머신 돌리는 시간이 유일한 의식이야.❤️스트레칭 해볼까 해도 이불이 나를 붙잡지.❤️회사 오면 다들 비슷하더라.❤️아침 루틴 공유하자니 심심함만 확인하네.❤️언젠가 멋진 루틴 생기면 자랑하자.",아침에 저는 어떻게 하냐고요? 그냥 알람 끄고 바로 출근 준비해요.<LF>  저도 비슷해요; 심심해서 따로 정해진 루틴이 없어요.<LF>  유일한 의식이라면 커피 머신을 돌리는 시간뿐이에요.<LF>  스트레칭하려고 해도 이불이 저를 붙잡아요.<LF>  사무실에 도착하면 다들 똑같아 보여요.<LF>  아침 루틴을 공유해도 그저 얼마나 지루한지만 확인하게 되죠.<LF>  언젠가 멋진 루틴을 갖게 되면 자랑스럽게 보여줄 거예요.,True
"중고로 판 이어폰 잘 팔렸어?❤️응, 정가 절반인데도 금세 나갔어.❤️만족감 있겠다, 방에 자리도 비고.❤️택배 보내고 후기 별 다섯 개 받았지.❤️구매자 매너 좋으면 거래 기분 좋더라.❤️다음엔 노트북 도전?❤️그건 포장 고민이라 좀 더 생각.","중고 이어폰 잘 팔렸어? <LF> 응, 원래 가격의 절반에도 금방 팔렸어. <LF> 기분 좋으면서 방도 깔끔해져서 좋아. <LF> 택배로 보냈는데 별 다섯 개 리뷰도 받았어. <LF> 구매자가 예의 바르면 거래가 정말 기분 좋아. <LF> 다음번엔 노트북도 팔아볼 거야? <LF> 포장이 걱정돼서 조금 더 생각해볼게.",True
"요즘 뭐 바르세요? 피부 관리법 공유라는데.❤️솔직히 지루해서 토너 하나만 써요.❤️저도요, 단계 많은 건 귀찮아요.❤️이웃 모임인데 팁이라고 할 게 없네.❤️서른 분 동안 각질 얘기만 들었죠.❤️지루했지만 혹시 도움될까 메모는 했어요.❤️결국 물 많이 마시기가 제일이래요.","요즘 어떤 스킨케어 제품을 사용하고 계세요? 스킨케어 팁을 나누는 거라고 하더라고요. <LF> 솔직히 저는 지루해서 토너만 사용해요. <LF> 저도 마찬가지예요, 여러 단계의 루틴은 별로 좋아하지 않아요. <LF> 이웃 모임인데, 사실 나눌 팁이 별로 없었어요. <LF> 30분 동안 계속 각질 얘기만 들었어요. <LF> 재미없었지만 혹시 도움이 될까 해서 필기는 했어요. <LF> 결국, 물을 충분히 마시는 게 가장 좋은 조언이더라고요.",True
"단풍 구경 간다길래 따라갔는데 어땠어요?❤️솔직히 나뭇잎만 계속 보니 좀 지루했어.❤️사진도 비슷비슷, 필터 맛집이었지.❤️이웃분들은 힐링이라는데 난 모기만 기억.❤️내년엔 카페 테라스 뷰 정도면 충분할 듯.❤️지루했지만 걷기는 됐네.❤️다음엔 실내 전시 보자.","단풍 구경 간다고 해서 따라갔는데 어땠어? <LF> 솔직히 잎사귀만 계속 보니까 좀 지루했어. <LF> 사진들이 다 비슷비슷해 보였고, 필터가 아주 난무했어. <LF> 동네 사람들은 힐링이라고 하지만, 난 모기만 기억나네. <LF> 내년엔 카페 테라스 전망만으로도 충분할 것 같아. <LF> 지루했지만 그래도 걷기는 했네. <LF> 다음번엔 실내 전시라도 보러 가자.",True
헤어샵 염색 예약했냐?❤️색 고르다 짜증나서 취소했다.❤️게임 캐릭터 색보다 고르기 힘들지.❤️가격도 천차만별이야.❤️집 염색약은 얼룩 위험.❤️짜증 나도 결국 다시 예약해야지.❤️이번엔 그냥 검정으로 복귀한다.,미용실에서 염색 예약했어? <LF> 색 고르다가 너무 답답해서 결국 취소했어. <LF> 게임 캐릭터 색 고르는 것보다 훨씬 더 어려워. <LF> 게다가 가격도 천차만별이야. <LF> 집에서 염색하면 얼룩질 위험도 있고. <LF> 짜증 나긴 해도 결국엔 다시 예약해야 할 거야. <LF> 이번에는 그냥 검은색으로 돌아가려고 해.,True
반려동물 사진 공유하자니 다들 조용하네.❤️심심해서 강아지한테 모자 씌운 사진 올려봤어.❤️선배 고양이는 또 창틀에서 멍 때리더라.❤️후배 강아지는 산책 거부 모드였지?❤️심심해도 사진 돌려보니 시간 가네.❤️일 얘기보다 이런 수다가 낫다.❤️다음 주엔 간식 추천이나 하자.,애완동물 사진 공유할 땐 모두들 너무 조용하네요. <LF> 심심해서 모자를 쓴 우리 강아지 사진을 올렸어요. <LF> 노묘 고양이는 또 창가에서 멍하니 있었고요. <LF> 어린 강아지는 완전 산책 거부 모드였죠? <LF> 심심할 때도 사진을 보며 스크롤하면 시간이 금방 가요. <LF> 이런 대화가 일 얘기보다 훨씬 낫네요. <LF> 다음 주엔 간식 추천 이야기해 봐요.,True
이번 주말에 뭐 할까 정했어?❤️너 볼링 싫어한다며? 그래서 일부러 제안.❤️서로 놀리기 대잔치냐?❤️그럼 넌 클라이밍 무서워하지.❤️일단 점심 메뉴부터 가위바위보로?❤️놀리면서도 결국 만날 거잖아.❤️장소는 내일 또 바뀔 듯.,이번 주말에 뭐 할지 결정했어? <LF> 너는 볼링 별로 안 좋아한다고 했지? 그래서 일부러 제안한 거야. <LF> 이거 놀리는 시합이 되려는 거야? <LF> 그럼 네가 등산 무서워하는 거야. <LF> 점심 먼저 가위바위보로 정하는 거 어때? <LF> 결국 서로 놀리면서도 만나게 될 거야. <LF> 아마 내일도 장소가 또 바뀔 거야.,True
거실 인테리어 바꿀까 하는데 심심해서 그래.❤️의자 위치만 돌려도 새로워 보여.❤️벽지 바꾸기는 돈 들지.❤️게임 모니터 배치만 최적화해도 만족.❤️심심할 때 가상으로 먼저 꾸며보자.❤️스팀에 인테리어 시뮬 있던데?❤️게임으로 연습하고 현실은 소소하게.,"거실 인테리어가 지루해져서 바꿔볼까 생각 중이에요. <LF> 의자 위치만 바꿔도 새로워 보일 수 있어요. <LF> 벽지 교체는 비용이 들고요. <LF> 게임 모니터 세팅 최적화만 해도 만족스러워요. <LF> 지루할 땐 먼저 가상으로 꾸며보는 걸 추천해요. <LF> 스팀에 인테리어 디자인 시뮬레이션 게임도 있잖아요? <LF> 게임에서 연습하고, 실제는 간단하게 꾸미세요.",True
SNS 탈퇴하고 싶은데 짜증 나.❤️가족 단톡이랑 생일 알림 때문에 묶여있지.❤️탈퇴하면 소식 못 들을까 걱정돼.❤️그런데 광고 알림이 더 짜증.❤️잠시 비활성화라도 해볼까?❤️한 달 지켜보고 결정하자.❤️짜증 날 땐 로그아웃이 답.,"소셜 미디어를 그만두고 싶지만, 답답해요. <LF> 가족 그룹 채팅과 생일 알림 때문에 계속 연결되어 있거든요. <LF> 비활성화하면 소식을 못 들을까 봐 걱정돼요. <LF> 그런데 광고는 더 짜증 나고요. <LF> 아마 일시적으로 비활성화하는 게 좋을 것 같아요? <LF> 한 달 동안 그렇게 해보고 나서 결정해요. <LF> 불편할 때는 로그아웃이 해답이에요.",True
"나 새벽 조깅 시작했어.❤️게임 끝나고 바로 자던 사람이?❤️아침 공기 좋더라, 만족감 장난 아냐.❤️나도 따라 해야 하나 고민.❤️조깅 후 첫 게임은 집중력 상승.❤️만족 루틴 공유 완료.❤️내일 파티 전에 같이 뛰자.",나는 이른 아침에 조깅을 시작했어요. <LF> 게임하고 나서 바로 잠자리에 들던 사람이? <LF> 아침 공기가 너무 상쾌해서 만족감이 말로 다 표현할 수 없어요. <LF> 저도 함께 해볼까 고민 중이에요. <LF> 조깅 후 첫 게임은 집중력이 더욱 높아지네요. <LF> 만족의 루틴을 함께 나누어요. <LF> 내일 파티 전에 같이 달려요.,True
상사랑 거리 두려고 했더니 섭섭해?❤️형이 너무 차갑게 굴었어.❤️친근하게 굴면 일 더 생기잖아.❤️그래도 인간미 필요하지.❤️섭섭하지만 이해해줄게.❤️점심 한 번 같이 가서 풀자.❤️거리 조절도 균형이 중요.,상사와 거리를 두려다 보니 조금 상처받았나요? <LF> 내가 너무 쌀쌀하게 행동했어요. <LF> 너무 친근하게 굴면 일이 더 쌓이더라고요. <LF> 그래도 어느 정도 따뜻함은 필요하죠. <LF> 서운한 마음은 알지만 이해합니다. <LF> 언제 한 번 같이 점심 먹으면서 풀어요. <LF> 적절한 거리를 유지하는 균형이 중요하니까요.,True
어제 회식 장소 어땠어?❤️선배가 예약해줘서 고마웠지.❤️고기 질이 최고였어.❤️덕분에 동기들 사기도 올랐어.❤️계산까지 팀장님이 해주셔서 더 고마움.❤️다음 회식은 내가 도울게.❤️고마움은 치킨으로 보답!,어제 회식 장소 어땠어요? <LF> 예약해주신 선배님께 감사드려요. <LF> 고기 질이 정말 최고였어요. <LF> 덕분에 우리 팀원들 사기도 많이 올라갔고요. <LF> 팀장님께서 식대도 챙겨주셔서 더 감사했어요. <LF> 다음 회식 때는 제가 도울게요. <LF> 감사의 마음으로 이번엔 치킨 살게요!,True
이번 주 부모님 외식 예약 잘됐을까?❤️예약 확인 문자 안 와서 불안해.❤️전화해 볼까?❤️노쇼 될까 봐 걱정돼.❤️부모님 기다리시면 안 되는데.❤️불안하지만 일단 답장 기다려보자.❤️플랜 B로 근처 식당도 찾아두자.,이번 주에 부모님 저녁 식사 예약이 잘 되었는지 궁금해요. <LF> 확인 메시지를 받지 못해서 걱정돼요. <LF> 전화해봐야 할까요? <LF> 부모님이 나타나지 않을까 걱정돼요. <LF> 부모님이 기다리시지 않으셨으면 좋겠어요. <LF> 긴장되지만 일단 답변을 기다려볼게요. <LF> 만약을 대비해 근처 식당도 알아볼 예정이에요.,True
"시험 D-3이라 긴장되냐?❤️심장 박동이 문제 푸는 속도보다 빠르다.❤️형은 진도 다 끝났지?❤️아니야, 나도 벼락치기.❤️긴장 풀어주는 허브차라도 마실래?❤️그럴 시간에 풀 문제 더 보는 게 나아.❤️긴장감이 우리를 살린다.","시험 3일 전이라 긴장돼요? <LF> 심장이 문제 푸는 속도보다 더 빨리 뛰고 있어요. <LF> 수업은 다 끝냈나요? <LF> 아니요, 저도 벼락치기 중이에요. <LF> 긴장을 풀라고 허브차 좀 마실래요? <LF> 그럴 시간에 문제를 더 푸는 게 나아요. <LF> 긴장이 우리를 살아 있게 해요.",True
"야근데이인데 왜 이렇게 설레?❤️새벽 서버 오픈 기다리는 느낌이야.❤️카드 결제 마감 같이 달리니까 스릴.❤️커피 몇 잔 예상?❤️네 잔, 심장도 달린다.❤️설렘과 카페인이 공존한다.❤️오늘 밤 버텨보자.","늦은 시간인데도 왜 이렇게 신이 나는 걸까요? <LF> 새벽에 서버가 라이브 되는 걸 기다리는 기분 같아요. <LF> 카드 결제 마감 시간을 맞추기 위해 달리는 건 짜릿하죠. <LF> 커피 몇 잔이나 마실 예정인가요? <LF> 네 잔, 제 심장도 두근두근하네요. <LF> 설렘과 카페인이 함께 공존합니다. <LF> 오늘 밤도 힘내 봐요.",True
"단풍 구경 가자고? 심심해서 그래?❤️맞아, 게임 서버 점검이라 한가해.❤️가면 사람 많아 심심함 더할걸.❤️그럼 길거리 어묵이나 먹자.❤️심심플랜치고 괜찮네.❤️사진 두 장만 찍고 복귀?❤️합의 완료.","단풍 구경 가고 싶어? 그냥 심심해서? <LF> 맞아, 게임 서버 점검 중이라 나도 한가해. <LF> 가면 사람 많아서 오히려 더 심심할지도 몰라. <LF> 그럼 그냥 길거리 어묵이나 먹자. <LF> 심심할 때 나쁘지 않은 계획이야. <LF> 사진 두 장만 찍고 바로 돌아오는 걸로? <LF> 좋아.",True
"제주도 항공권 가격 떴어?❤️떴는데 좌석이 몇 개 없어서 긴장돼.❤️예약 버튼 누르는 손이 떨린다.❤️렌트카도 품절 직전이야.❤️긴장감이 여행 맛이지.❤️일단 결제부터 하고 생각하자.❤️오케이, 카운트다운 시작!","제주도 항공권 가격 나왔나요? <LF> 나왔는데 좌석이 얼마 남지 않아서 긴장돼요. <LF> 예약 버튼 누르는데 손이 떨려요. <LF> 렌터카도 거의 다 팔렸대요. <LF> 이 짜릿함이 여행의 재미인 것 같아요. <LF> 그냥 먼저 결제하고 나중에 생각하자고요. <LF> 좋아요, 카운트다운 지금 시작!",True
