class,conversation,augmented_conversation,translation_check
일반 대화,"출근길에 버스 놓쳐서 진짜 죽는 줄 알았어.❤️야, 돈 날린 건 아니니 다행이지. 담배 한 대 피고 진정해.❤️응, 근데 기사님이 다시 문 열어줘서 살았다니까.❤️그럼 오늘 저녁에 맥주 콜? 피곤함 날려버리자.❤️좋지. 다만 회사 카드 안 쓰면 우리 지갑 터진다.❤️걱정 마, 내가 현금 좀 챙겼어. 칼같이 계산할게.❤️완전 든든하네. 이렇게 소소해도 살아있다는 느낌이야.❤️맞아, 별일 없이 넘어가면 그게 행복이지.❤️내일 또 지각하면 상사한테 목 날아갈 테니 조심하자.","출근길에 버스를 놓쳤을 때 정말 끝장인 줄 알았어. <LF> 그래도 돈 잃은 건 아니니까 다행이야. 담배 한 대 피우고 진정해. <LF> 응, 다행히 기사님이 문을 다시 열어줘서 살았어. <LF> 그럼 오늘 밤에 맥주 한잔 어때? 피로를 확 날려버리자. <LF> 좋아. 그런데 회사 카드 안 쓰면 지갑이 텅장이 될 거야. <LF> 걱정 마, 현금 조금 가져왔어. 내가 바로 낼게. <LF> 정말 든든하다. 이런 작은 것들이 살아있다는 느낌을 줘. <LF> 맞아, 무사히 하루를 보내는 게 행복이지. <LF> 내일은 조심해—또 지각하면 사장님이 혼내실 거야.",True
일반 대화,"헬스장 갔더니 러닝머신 고장이라 땀도 못 빼고 열받았어.❤️돈 벌어 먹겠다는 놈들이 장비 방치하네, 완전 뒤통수.❤️직원한테 따졌더니 오늘만 참으라길래 폭발할 뻔.❤️그래도 덤벨로 팔 터지게 운동했잖아, 대단해.❤️응, 근데 내 손목 지금 살려달라고 비명 중.❤️내일은 같이 수영 갈래? 물속이면 칼바람 안 느껴.❤️좋지. 수영 후에 닭가슴살 먹으며 담배 끊는 법 얘기하자.❤️콜. 우리 서로 지옥 같은 다이어트라도 응원하자.❤️그래, 욕 좀 해도 결국 웃으면서 끝내면 됐지.","나는 헬스장에 갔는데, 러닝머신이 고장 나서 땀 한 방울도 흘리지 못하고 정말 짜증 났어. <LF> 돈 벌어야 할 사람들이 장비를 방치하다니—완전 배신이야. <LF> 직원한테 항의했더니 오늘은 그냥 참으라 해서 거의 화가 터질 뻔했어. <LF> 그래도 덤벨로 열심히 팔 운동은 했어—꽤 대단하지? <LF> 응, 근데 지금 내 손목이 살려 달라고 소리 지르고 있어. <LF> 내일 같이 수영 갈래? 물속에서는 차가운 바람도 안 느낄 거야. <LF> 좋아. 수영하고 나서 닭 가슴살 먹으면서 금연 이야기하자. <LF> 좋아. 이 지옥 같은 다이어트, 서로 힘내자. <LF> 응, 욕도 좀 하겠지만 결국엔 웃으면서 끝낼 수 있을 거야.",True
일반 대화,"주말 산행 준비 어때? 물 없으면 진짜 탈진해 죽는다.❤️걱정 마, 물통 두 개 챙겼고 비상 칼도 넣어뒀어.❤️오, 완전 생존 전문가네. 돈 안 들이고 장비 빌렸지?❤️응, 형한테 빌렸는데 잃어버리면 목숨값 내놓으라더라.❤️그 형 장난 아니네. 그러니 제발 장비 꽉 잡고 다녀.❤️알겠어. 하산 뒤 막걸리로 체력 살리고 담배는 패스.❤️등산로에서 쓰레기 버리는 놈 있으면 혼쭐내자.❤️그러다 싸움 나면 경찰 부르기 전에 도망가야 할걸?❤️그래도 우리끼리 안전 지키면 사고 없이 돌아올 거야.","주말 하이킹 준비는 잘 되고 있어? 물 없이 가면 정말 금방 지치고 죽을 수도 있어. <LF> 걱정 마, 나 물병 두 개 챙겼고 비상용 칼도 넣었어. <LF> 와, 너 완전 생존 전문가구나. 장비 빌리는 거 돈 안 쓰고 했지? <LF> 응, 오빠한테 빌렸는데 잃어버리면 목숨으로 갚으래. <LF> 그 오빠 진짜 엄격하구나. 그러니까 거기서 장비 꼭 꽉 잡고 다녀. <LF> 알겠어. 내려오고 나서 막걸리 마시면서 담배는 안 피울게. <LF> 길에 쓰레기 버리는 사람 있으면 꼭 한마디 해주자. <LF> 싸움 나면 경찰 오기 전에 도망가야 해, 알지? <LF> 그래도 우리가 서로 잘 지키면 무사히 돌아올 수 있을 거야.",True
일반 대화,"사무실 커피머신 또 고장이라 카페인 금단으로 미칠 지경.❤️돈 들여 수리하라 했더니 총무가 예산 없다며 회피하더라.❤️아침부터 졸려서 회의 중 머리 박을 뻔했어.❤️내가 개인 드립포트 가져올까? 물 끓이다 손 데이면 욕 나와.❤️괜찮아, 벌써 칼같이 택배 주문했어. 내 카드 터졌다.❤️오, 그럼 내일은 향 좋은 원두로 살려줘.❤️근데 우유는 네가 책임져. 안 가져오면 목 조를 거야.❤️헐, 협박까지 하네. 알았어, 살살해라.❤️장난이지. 결국 우리 다 커피 없으면 좀비잖아.","사무실 커피 머신이 또 고장 나서 카페인 금단 증상 때문에 미치겠어. <LF> 관리팀에 수리비를 써달라고 했는데, 예산이 없다고 회피하더라. <LF> 오늘 아침에는 너무 졸려서 회의 중에 머리를 부딪칠 뻔했어. <LF> 내 개인 드립포트를 가져가야 하나? 끓는 물에 데이면 욕이 절로 나와. <LF> 괜찮아, 이미 온라인으로 날카로운 거 하나 주문했어. 카드 한도 다 썼지 뭐. <LF> 그럼 내일은 좋은 향 나는 원두로 내려줘. <LF> 근데 우유는 네가 맡아. 안 가져오면 목 조를 거야(협박). <LF> 와, 이제 협박까지 하는 거야? 알았어, 진정해. <LF> 농담이야. 결국 우리 모두 커피 없이는 좀비 같으니까.",True
일반 대화,오늘 밤 랭크 게임 어때? 어제 팀원 던져서 열불이야.❤️진짜 뒤지라고 욕했지? 근데 우리도 실수 많았잖아.❤️맞아. 그래도 KP 줄여야 돈 들이붓는 PC방 아깝지.❤️집에서 하면 핑 튀어 칼 타이밍 못 맞춰.❤️그럼 PC방으로 콜. 자리 못 잡으면 싸움 난다.❤️내가 먼저 가서 자리 맡아 둘게. 담배 냄새나는 곳은 피하자.❤️굿. 음료는 내가 쏠게. 오늘 못 이기면 손가락 반성문 써.❤️세다 세. 그래도 우린 끝에 웃는 악마들이잖아.,오늘 밤 랭크 게임 어때? 어제 우리 팀원이 게임을 망쳐서 너무 열받았어. <LF> 너 진짜 그놈한테 죽으라고 욕했지? 근데 우리도 실수가 많았잖아. <LF> 맞아. 그래도 우리 KP(킬 포인트)를 낮춰야 해. 안 그러면 PC방에서 돈 쓰는 게 아까워. <LF> 집에서 하면 핑이 튀고 칼 공격 타이밍을 못 맞추잖아. <LF> 그럼 PC방에서 만나자. 자리 없으면 곤란해. <LF> 내가 먼저 가서 자리 맡을게. 담배 냄새 나는 곳은 피하자. <LF> 좋아. 내가 음료는 살게. 오늘 이기지 못하면 반성문을 손가락으로 써야 해. <LF> 그거 엄하다. 하지만 마지막에 웃는 건 우리 악마들이야.,True
일반 대화,우리 고양이 이빨 부러져서 병원 갔더니 치료비가 폭탄이야.❤️돈 폭탄 맞았네. 수의사도 지갑 터는 칼잡이야.❤️그래도 마취 잘 돼서 안 아프다니 살 것 같았어.❤️보험 없으면 파산이다. 담배 끊고 저축해야지.❤️맞아. 냥이가 골골거리는 거 보니 마음 녹아.❤️다행이다. 앞으로 간식 덜 주고 치약 훈련하자.❤️그러다 스트레스 폭발하면 내가 맞아죽어.❤️천천히 하면 돼. 우리 가족이니까 끝까지 챙기자.,"우리 고양이 이빨이 부러져서 동물병원에 데려갔는데, 치료비가 정말 충격적이었어요. <LF> 재정적으로 큰 타격을 받았죠. 수의사는 지갑을 비우는 살인자 같아요. <LF> 하지만 마취가 잘 돼서 고통을 느끼지 않았고, 저도 안심했어요. <LF> 보험이 없으면 파산할 뻔했네요. 담배도 끊고 저축도 시작해야겠어요. <LF> 맞아요. 고양이가 가르릉거리는 모습만 봐도 심장이 녹아요. <LF> 다행이에요. 이제부터는 간식을 좀 줄이고 치약 사용도 가르쳐야겠어요. <LF> 스트레스가 폭발하면 제가 맞는 사람이 되잖아요. <LF> 천천히 하면 돼요. 가족이니까 끝까지 잘 돌봐줘야죠.",True
일반 대화,"위층에서 새벽 두 시까지 쿵쿵, 살인충동 생기더라.❤️경비실에 신고했어? 그래도 소용 없던데.❤️했지. 답이 참아라라서 혈압 폭발.❤️내일 직접 올라가서 정중히 말해. 칼부림 나면 안 되니까.❤️알았어. 담배 한 대 물고 마음 가라앉힌 후 갈게.❤️혹시 모르니 녹음기 켜놔. 증거 없으면 말장난.❤️굿 아이디어. 그래도 욕 대신 공손모드로 시작해보자.❤️좋게 해결되면 맥주 한잔 콜?❤️콜. 이웃끼리 평화 유지가 최선이지.",밤 2시까지 위층에서 쿵쾅거리는 소리에 살인 충동이 생겼어. <LF> 경비실에 신고했어? 도움이 안 된다고 들었는데. <LF> 했어. 참으라는 답변뿐이어서 혈압이 폭발했지. <LF> 내일 위층에 가서 정중하게 직접 얘기해 봐. 칼부림 사건은 원치 않아. <LF> 알겠어. 진정하려고 담배 한 대 피우고 나서 갈게. <LF> 혹시 모르니까 음성 녹음기도 켜 둬. 증거 없으면 말뿐이야. <LF> 좋은 생각이야. 그래도 욕부터 하지 말고 정중하게 시작하자. <LF> 잘 해결되면 맥주 한 잔할래? <LF> 좋아. 이웃간의 평화를 유지하는 게 제일이야.,True
일반 대화,"모의고사 점수 또 바닥이야. 이번엔 진짜 죽어야 하나 싶다.❤️야, 그런 소리 마. 문제 풀다 멘탈 터져도 담배 말고 초콜릿 먹어.❤️초콜릿으론 부족해. 내 머리 빈 껍데기라 화나.❤️이번 주말 같이 스터디하자. 내가 칼같이 시간 맞출게.❤️좋아. 대신 설명 못 하면 뒤통수 가격이야.❤️협박 실화냐? 그래도 밀어붙여서 둘 다 합격하자.❤️이번엔 진짜 벼랑 끝이라 각오했거든.❤️그래, 끝에 웃으며 합격 파티할 거야.","모의고사 점수가 또 바닥을 쳤어. 이번엔 정말 포기할까 고민돼.  <LF> 그럴 말 하지 마. 문제 풀면서 정신이 나가면 담배 말고 초콜릿을 먹어.  <LF> 초콜릿으론 부족해. 머리가 텅 빈 껍데기 같아서 화가 나.  <LF> 이번 주말에 같이 공부하자. 내가 시간 엄수할게, 변명 없을 거야.  <LF> 좋아. 근데 뭔가 설명 못 하면 내 뒤통수 한 대 쳐야 해.  <LF> 진짜 협박하는 거야? 그래도 같이 힘내서 꼭 합격하자.  <LF> 이번엔 진짜 벼랑 끝을 마주할 준비가 됐어.  <LF> 응, 결국 웃으면서 합격 파티 할 거야.",True
일반 대화,"다음 달 결혼식 축의금 얼마 넣을 거야? 돈 없어서 고민이야.❤️나도 텅텅. 적게 넣으면 욕먹고 피곤해.❤️가서 밥만 먹으면 도둑놈 소리 듣겠지.❤️그래서 우린 커플로 10만 합쳐 넣자. 칼같이 반반.❤️좋네. 대신 봉투는 네가 써, 글씨 삐뚤면 목 잘린다.❤️무섭다 무서워. 알았어 정자체로 쓰겠음.❤️끝나고 케이크 남으면 싸 와라, 배고파 죽겠다.❤️오케이. 먹을 거 앞에선 다 착해지잖아.","다음 달 결혼식 축의금 얼마 낼 거야? 난 돈이 별로 없어서 걱정돼.<LF> 나도, 나 요즘 진짜 빈털터리야. 너무 적게 내면 욕 먹고 힘들잖아.<LF> 그냥 가서 밥만 먹으면, 사람들이 공짜로 먹으려는 도둑놈들이래.<LF> 그러니까 우리 커플이 10만 원 모으자. 딱 반반 나눠서.<LF> 좋아. 근데 봉투는 네가 써. 네 글씨가 지저분하면 내가 죽인다.<LF> 무서워, 무서워. 알았어, 정자체로 깔끔하게 쓸게.<LF> 혹시 케이크 남으면 나도 좀 줘. 배고파 죽겠어.<LF> 알았어. 밥 앞에선 다 착해지더라.",True
일반 대화,"모니터 불량이라 화면 깜빡여 눈 멀겠다.❤️환불 신청했더니 고객센터 안 받으면 폭파하고 싶다 소리쳤지.❤️전화했더니 교환만 가능하다는데 돈 내놔라 요구했어.❤️상담 번호 열 번 넘게 눌러서 결국 연결했다.❤️잘했어. 리뷰에 칼같이 별 하나 박자.❤️근데 담당자 목소리 차분해서 나도 진정됐어.❤️그래도 환불 완료 전까진 방심 금지.❤️맞아. 내 돈, 내 눈 지키려면 끝까지 가야 해.","모니터가 불량이라 화면이 계속 깜빡여서 눈이 아플 지경이에요. <LF> 환불을 신청했는데, 고객센터가 전화를 받지 않아서 화가 나서 폭파시키고 싶다고 소리쳤어요. <LF> 겨우 통화가 됐더니 교환만 가능하다고 하고 비용을 내라고 하더라고요. <LF> 고객센터 번호를 열 번 넘게 눌러서 겨우 연결됐어요. <LF> 잘했어요. 이제 날카롭게 한별짜리 리뷰를 남겨야겠어요. <LF> 그런데 상담원의 차분한 목소리가 오히려 저도 진정하게 도와줬어요. <LF> 그래도 환불이 완전히 처리될 때까지는 방심하지 말아야 해요. <LF> 맞아요. 내 돈과 눈을 지키려면 끝까지 지켜봐야 해요.",True
일반 대화,재택근무 중 인터넷이 계속 끊겨서 미칠 지경이야.❤️상사한테 보고하려는데 연결 불안정하다고 욕먹었어.❤️경찰도 못 부르고 우선 공유기 재부팅했지.❤️다시 연결됐지만 이게 언제 또 터질지 불안해 죽겠어.❤️돈 주고라도 안정적인 요금제로 바꿀까 고민 중이야.❤️집이라 편할 줄 알았는데 더 괴롭히는 상황이네.❤️이러다 정말 회사에서 나 죽여버릴 것 같아.❤️어떻게든 해결책을 찾아야겠어.❤️이런 일은 진짜 한 번으로 족했으면 해.,저는 재택근무를 하고 있는데 인터넷이 계속 끊겨서 정말 미칠 것 같아요. <LF> 상사에게 보고해 보려 했지만 불안정한 연결 때문에 꾸중만 들었어요. <LF> 경찰에 신고조차 할 수 없어서 일단 라우터를 재부팅했어요. <LF> 연결은 다시 되었지만 언제든 또 끊길까 봐 무서워요. <LF> 비용이 좀 더 들더라도 더 안정적인 요금제로 바꾸는 것을 고려 중이에요. <LF> 재택근무가 편할 줄 알았는데 오히려 상황이 더 나빠지고 있어요. <LF> 이러다 회사가 저를 그냥 죽일 것만 같아요. <LF> 어떻게든 해결책을 찾아야 해요. <LF> 이런 문제는 딱 한 번만 일어나길 정말로 바래요.,True
일반 대화,오늘 강아지 목줄이 갑자기 풀려서 뛰어나갔어.❤️내가 뛰어가며 칼이라도 들고 싶은 심정이었지.❤️다행히 이웃이 잡아서 무사히 돌아왔어.❤️가족도 같이 걱정해줘서 고마웠어.❤️근데 아무 말 없이 데려간 이모 덕분에 기분 더럽더라.❤️제발 다음부턴 말이라도 해달라고 부탁했어.❤️이젠 목줄 두 겹으로 더 튼튼하게 묶었다.❤️어떻게든 해결책을 찾아야겠어.❤️이런 일은 진짜 한 번으로 족했으면 해.,오늘 갑자기 우리 강아지 목줄이 풀려서 도망갔어요. <LF> 칼이라도 들고 쫓아가고 싶을 정도였어요. <LF> 다행히 이웃이 잡아줘서 무사히 돌아왔답니다. <LF> 가족들도 함께 걱정해줘서 정말 고마웠어요. <LF> 그런데 고모가 아무 말 없이 강아지를 데려가서 정말 속상했어요. <LF> 다음부터는 제발 알려달라고 부탁했어요. <LF> 이제 목줄을 두 겹으로 묶어서 훨씬 단단히 조였답니다. <LF> 어떻게든 해결책을 찾아야겠어요. <LF> 이런 일이 딱 한 번만 있길 정말 바래요.,True
일반 대화,헬스장 등록비가 날아간 느낌이야.❤️첫날 기구 쓰다가 바벨이 발에 떨어질 뻔했어.❤️괴롭히듯 기구도 고장 난 상태라 더 위험했지.❤️관리자한테 따졌더니 '초보 티 낸다'고만 하더라.❤️병신 취급하면서 사과도 없이 넘기는 모습에 화가 나.❤️제발 내가 다칠 뻔한 것에 대한 보상은 해달라 요청했어.❤️다시는 여기 못 올 것 같은 기분이 들어.❤️어떻게든 해결책을 찾아야겠어.❤️이런 일은 진짜 한 번으로 족했으면 해.,"헬스장 등록비를 그냥 날려버린 기분이에요. <LF> 첫날 운동기구를 사용하는데 바벨이 거의 내 발 위로 떨어질 뻔했어요. <LF> 게다가 몇몇 기계들은 고장 나 있어서 더 위험했어요. <LF> 매니저에게 항의했더니 저보고 ""초보자처럼 보인다""고만 하더라고요. <LF> 너무 화가 나요, 저를 바보 취급하고 사과조차 하지 않았거든요. <LF> 다칠 뻔한 것에 대해서 보상을 요구했어요. <LF> 다시는 여기 오지 않을 것 같아요. <LF> 뭔가 방법을 찾아서 이 문제를 해결해야겠어요. <LF> 이런 일이 딱 한 번만 일어났으면 좋겠어요.",True
